,rated,variant,speed,perf,createdAt,status,winner,moves,clocks,clock,ECO,opening_name,white_player,rating,black_player,rating
1243,True,standard,classical,classical,2019-10-04 23:38:45.846000+00:00,resign,white,d4 Nf6 c4 e6 Bg5 Be7 Nc3 h6 Bd2 O-O e4 d5 cxd5 exd5 e5 Ne4 Nxe4 dxe4 Qb3 c5 d5 a6 a4 Bg5 f4 exf3 Bxg5 Qxg5 Nxf3 Qe7 d6 Qe6 Bc4 Qe8 O-O Nc6 Rfe1 Be6 Qc3 Bxc4 Qxc4 b5 axb5 axb5 Qxc5 Rxa1 Rxa1 f6 Qd5+ Kh8 e6 Ne5 Re1 Nxf3+ gxf3 Qg6+ Kh1 Rc8 d7 Rc2 Rg1 Qh5 d8=Q+ Kh7 Qd3+ f5 Qxc2 Qxf3+ Qg2,"[90003, 90003, 91291, 90195, 91771, 90939, 91387, 92163, 90211, 93251, 90523, 93987, 91523, 94011, 92627, 95203, 92467, 96507, 92355, 96651, 92851, 97187, 93595, 89467, 85555, 90123, 86723, 91387, 87931, 91179, 87067, 91715, 88163, 92675, 89083, 93611, 89755, 94611, 84331, 95251, 85427, 96611, 86211, 98107, 86907, 99259, 88259, 100147, 88115, 101347, 89115, 101755, 85979, 102075, 87299, 103147, 88003, 102779, 88979, 103851, 88971, 104155, 89955, 105035, 91155, 105459, 91987, 106739, 92983, 105860]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",E00,Indian Defense: Seirawan Attack,'chestroyer',1403,'nicolasbottino',1437
1244,True,standard,classical,classical,2019-10-04 23:03:14.320000+00:00,resign,white,g3 Nf6 Bg2 d5 d4 g6 Nc3 Nbd7 Nxd5 Nxd5 Bxd5 Nf6 Bg2 Bg7 e4 Bg4 f3 Bd7 e5 Nd5 f4 Bf5 c4 c5 cxd5 cxd4 Qxd4 Qb6 Qa4+ Bd7 Qd1 Rd8 Ne2 f6 e6 Bc6 Nc3 Qa5 Bd2 Qb4 dxc6 O-O cxb7 Qxb2 O-O Qb6+ Kh1 Qxe6 Qb3 Qxb3 Bd5+ Qxd5+ Nxd5 Rxd5 Rab1 Rb8 Be3 Rd7 Bxa7 Rbxb7 Rxb7 Rxb7 Bd4 Rb4 Bc5 Ra4 a3 Kf7 Re1 e6 Rd1 Ra7 Bxa7 Bh6 a4 g5 fxg5 Bxg5 Rd7+ Kg8 a5 h5 Bf2 Kf8 a6 Ke8 Rd1 f5 a7 Kf7 a8=Q Be7 Qh8 Bf6 Qxh5+ Kg7 Rd7+ Kg8 Qh7+ Kf8,"[90003, 90003, 91323, 91035, 91667, 91819, 90667, 88323, 89323, 86739, 90523, 86483, 90955, 86235, 90211, 86291, 88779, 85179, 85747, 85635, 86115, 86051, 82299, 83763, 82411, 84195, 79523, 79795, 77403, 80475, 76331, 79435, 74859, 73171, 75579, 74179, 74115, 74611, 72643, 67987, 69859, 67019, 69283, 65235, 66675, 65051, 61827, 65955, 59211, 66843, 58555, 67683, 59843, 69043, 58427, 69267, 58459, 67771, 59203, 69059, 58755, 70563, 59363, 69027, 59883, 69027, 58643, 69427, 58219, 70371, 55283, 69787, 55747, 67131, 55523, 67923, 55875, 68987, 55339, 69667, 55531, 69243, 55347, 68499, 56411, 69851, 56419, 70555, 57515, 71219, 58635, 71467, 54875, 72219, 55219, 73379, 55163, 73803, 55003, 74645, 54581]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",A00,Hungarian Opening: Indian Defense,'dieuv',1374,'chestroyer',1411
1245,True,standard,classical,classical,2019-10-04 22:54:36.676000+00:00,timeout,white,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 Bxc6,"[90003, 90003, 91275, 90923, 91627, 91411, 89835, 92723, 85657, 56700]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",C62,Ruy Lopez: Steinitz Defense,'chestroyer',1403,'hjhjhjhjhj',1419
1246,True,standard,classical,classical,2019-10-03 22:28:31.051000+00:00,mate,white,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 d4 exd4 Nbd2 O-O Nb3 Qe7 Bc4 Nxe4 Qd3 Nb4 Qd1 d3 cxd3 Nxf2 Qe1 Qd6 Nxc5 Nc2 Qxf2 Nxa1 Ne4 Qb4 Qg3 d5 Bh6 Qxb2 Ne5 g6 Bxf8 Kxf8 Rxf7+ Ke8 Nf6+ Kd8 Nc6+ bxc6 Qxc7#,"[90003, 90003, 91275, 91339, 92539, 92163, 92771, 91803, 92651, 92179, 92731, 93307, 93539, 92723, 89739, 93211, 90171, 92147, 84747, 92859, 85387, 93147, 81035, 87843, 80467, 87499, 80211, 87899, 80067, 82419, 77707, 78427, 76947, 75283, 74307, 73459, 73219, 63403, 73035, 62819, 73947, 63747, 64483, 64269, 64223]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation",'chestroyer',1395,'shadysama57',1380
1247,True,standard,blitz,blitz,2019-10-01 23:04:05.528000+00:00,outoftime,black,e4 c5 Nf3 e6 d3 Nf6 g3 Be7 Bg2 O-O Nbd2 d5 e5 Ng4 O-O Nc6 c3 Qc7 Re1 Ncxe5 Nxe5 Nxe5 d4 Nd3 Re3 c4 b3 Bg5 Rf3 f6 bxc4 dxc4 Ba3 Re8 Qa4 Bd7 Qxc4 Qxc4 Nxc4 e5 Rxd3 Bf5 Rf3 g6 Nd6 e4 Nxe8 exf3 Nc7 Rc8 Nd5 fxg2 Kxg2 Be4+ f3 Bxd5 Bc5 b6 Be7 Rxc3 Re1 Bd2 Re2 Bxf3+,"[18003, 18003, 17971, 17739, 17907, 17587, 17907, 16963, 17923, 16899, 17955, 16659, 17867, 16523, 17707, 16043, 17299, 15771, 17179, 15747, 17131, 15667, 16555, 15355, 15771, 15331, 15187, 14899, 14451, 14139, 14395, 13755, 13971, 12731, 13843, 12491, 12963, 11307, 12979, 9875, 12563, 9683, 11979, 9435, 11467, 8555, 10547, 8539, 8419, 8043, 6243, 7675, 5931, 7811, 3651, 7771, 1035, 7115, 1043, 7155, 847, 7051, 316, 6834, 0]","{'initial': 180, 'increment': 2, 'totalTime': 260}",B40,Sicilian Defense: French Variation,'agurkarkaroff',1174,'chestroyer',1064
1248,True,standard,blitz,blitz,2019-10-01 23:00:58.470000+00:00,timeout,white,e4 e5 Nf3 Qf6 Bc4,"[30003, 30003, 29731, 29547, 28644, 16029]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C40,King's Pawn Game: McConnell Defense,'chestroyer',1057,'langkusa',1046
1249,True,standard,classical,classical,2019-09-30 21:55:07.548000+00:00,resign,white,c4 c5 Nc3 Nf6 e3 Nc6 d4 d5 cxd5 Nxd5 Nxd5 Qxd5 dxc5 e5 Qxd5 Be6 Qd3 Bxc5 Qc3 Bb4 Qxb4 Nxb4 Ke2 Bc4+ Ke1 Nc2+ Kd2 Nxa1 Bxc4 Rd8+ Ke2 O-O Nf3 Nc2 Bd2 e4 Ng5 g6 Rc1 Nd4+ exd4 Rxd4 Bb3 Re8 Bxf7+ Kf8 Bxe8 Kxe8 Nxh7 Kf7 Bc3 Rc4 Ng5+ Ke7 Ke3 Kd6 Nxe4+ Kd5 Rd1+ Kc6,"[90003, 90003, 91315, 91155, 90059, 88947, 90915, 90083, 86875, 87611, 86387, 88819, 87355, 89203, 88467, 89707, 85539, 90443, 85435, 91443, 86579, 92947, 83011, 92075, 82419, 93115, 82907, 93811, 84251, 94851, 82115, 95467, 83123, 96683, 83523, 97443, 83427, 88131, 84019, 85491, 84723, 86755, 83179, 83971, 83979, 84859, 83371, 86363, 84395, 85427, 84043, 85363, 82875, 85435, 82787, 83459, 83323, 84811, 81523, 84598, 79247]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",A34,"English Opening: Symmetrical Variation, Normal Variation",'m_salehi',1454,'chestroyer',1401
1250,True,standard,blitz,blitz,2019-09-30 21:44:25.263000+00:00,outoftime,black,e4 c6 d4 e6 Nc3 Qb6 Be3 e5 d5 Qb4 Rb1 Be7 a3 Qd6 Nf3 Qg6 Bd3 Qxg2 Kd2 d6 Rg1 Qh3 Rg3 Qd7 dxc6 bxc6 Rxg7 Qh3 Rg3 Qh5 Be2 Bg4 Nxe5 Bxe2 Nxe2 Bh4 Rg5 Bxg5 f4 Be7 Qg1 dxe5 Ng3 Qg4 Bc5 Na6 Bxe7 Nxe7 Qe1 Qxf4+,"[30003, 30003, 29475, 29699, 28443, 29515, 27979, 29411, 27307, 28771, 25435, 27627, 25139, 26819, 22707, 26443, 22011, 25619, 20499, 23275, 20123, 20867, 17155, 16763, 16483, 15835, 15771, 15059, 14467, 14587, 12347, 13027, 9515, 12011, 9187, 11595, 6355, 9523, 4227, 6539, 2291, 5739, 2067, 3523, 840, 2131, 368, 2131, 30, 1727, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",B12,Caro-Kann Defense,'chestroyer',1064,'ustayenu',1054
1251,True,standard,classical,classical,2019-09-29 23:02:46.879000+00:00,mate,black,e4 e6 c3 d5 e5 f6 Nf3 fxe5 Nxe5 Qf6 Qe2 Bd6 d4 Nd7 Ng4 Qg6 Be3 Ne7 Qf3 Nf5 Bd3 O-O Qh3 c5 Nd2 c4 Bc2 e5 f3 exd4 Bxd4 Re8+ Ne3 Nf8 g4 Qg5 gxf5 Be5 Bc5 Nd7 Bb4 Qxe3+ Kd1 Bf4 Nf1 Qe2#,"[90003, 90003, 90947, 90755, 91947, 90691, 92619, 91451, 94115, 91203, 94611, 92043, 95283, 92843, 90211, 85483, 82187, 79155, 78459, 78987, 74731, 78803, 70395, 77003, 69219, 72787, 69835, 72659, 69491, 73179, 70627, 72891, 71531, 70059, 69499, 58179, 49315, 57139, 46203, 56467, 40859, 52403, 38923, 48739, 30680, 47834]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",C00,French Defense,'ivassy',1355,'chestroyer',1395
1252,True,standard,classical,classical,2019-09-29 17:44:09.168000+00:00,mate,white,d4 d5 c4 dxc4 Nc3 a6 e4 b5 Bf4 Nf6 e5 Nd5 Nxd5 Qxd5 Ne2 Bg4 Nc3 Qc6 Qxg4 Nd7 Be2 O-O-O Bf3 Qb6 Nd5 Qxd4 O-O Qxb2 e6 fxe6 Qxe6 Qd4 Qxa6+ Kb8 Bxc7#,"[90003, 90003, 91171, 89019, 92291, 85755, 92675, 85835, 91867, 86931, 93123, 87731, 94059, 89091, 94347, 84699, 93147, 82315, 94275, 83339, 92851, 82811, 92667, 83403, 93739, 84683, 92307, 84587, 92739, 84243, 93907, 82595, 89299, 83401, 88924]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",D20,Queen's Gambit Accepted,'chestroyer',1386,'joesteers',1416
1253,True,standard,blitz,blitz,2019-09-29 17:33:20.635000+00:00,outoftime,black,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Bg5 Be7 e5 Ne4 Bxe7 Qxe7 Qe2 Nc5 Nc3 d5 O-O-O O-O Qh5 a6 Nf3 b5 Ng5 h6 Bd3 f5 Nxd5 Qb7 Qg6 Rd8 Nf6+ Kf8 Nfh7+ Ke7 Qxg7+ Ke8 Qf8+ Kd7 Qf7+ Kc6 Be4+ Kb6 Rxd8 Nd3+ Rxd3 Qxf7 Nxf7 Nd7 Rhd1 Ra7 Rd6+ Ka5 R1d5 Nb6 Rd4 Rxf7 b4+ Ka4 c3 Nc4 Bc2+ Ka3 Rb6 Nxb6,"[30003, 30003, 29275, 29675, 29155, 28987, 29155, 28715, 28267, 28443, 27707, 27515, 26979, 27331, 26067, 19131, 23571, 18667, 22075, 18483, 17891, 17427, 15859, 15779, 15571, 15227, 14699, 13747, 11075, 11283, 9347, 9003, 7715, 7819, 5483, 7427, 5267, 6755, 4763, 6323, 3339, 6035, 2707, 5819, 2227, 5155, 1859, 4203, 1851, 3715, 1667, 3051, 1523, 2683, 1227, 1883, 815, 1755, 693, 1499, 223, 1427, 112, 1211, 3, 1069, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",B40,"Sicilian Defense: French Variation, Normal",'arylon',1067,'chestroyer',1057
1254,True,standard,classical,classical,2019-09-28 14:07:19.500000+00:00,resign,white,e4 c5 d4 cxd4 Qxd4 Nc6 Qd3 e5 Qg3 Nf6 Nc3 Nh5 Qg4 Nf6 Qf3 Be7 Nd5 Nxd5 exd5 Qa5+ c3 Qxd5 Qxd5 O-O b3 Bf6 Be3 d6 Qxd6 e4 g3 Bxc3+ Ke2 Bxa1 h3 Rd8 Qc5 Nd4+ Bxd4 Bxd4 Qg5 Bf6 Qf4 Bd7 a4 b5 f3 e3 Kxe3 Re8+ Kf2 Be5 Qg4 f5 Qg5 Bd4+ Kg2 Be3 Qh4 Rab8 axb5 Bxb5 Bxb5 Rxb5 Qc4+,"[90003, 90003, 91179, 90779, 92539, 92155, 92635, 92331, 93275, 92787, 93307, 91635, 93587, 92723, 93835, 91291, 93211, 89571, 94035, 89907, 93331, 91083, 94395, 90779, 94235, 89595, 91027, 89627, 92083, 89099, 89291, 90331, 86355, 89539, 87179, 90323, 82027, 87859, 82819, 89355, 82603, 88811, 82795, 88451, 80915, 87531, 81827, 88443, 82691, 88491, 83131, 85795, 78923, 84267, 77811, 84923, 78987, 84555, 77627, 82635, 77315, 83771, 77843, 85275, 79055, 81101]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",B21,Sicilian Defense: Smith-Morra Gambit,'rajhanskumar',1371,'chestroyer',1394
1255,True,standard,classical,classical,2019-09-28 13:42:45.282000+00:00,mate,black,e4 e5 Nf3 Bd6 Bc4 f6 d4 exd4 Qxd4 Ne7 O-O b6 e5 Bc5 Qd3 d5 Bb3 Bf5 Qb5+ c6 Qe2 Bc8 exf6 Ba6 c4 gxf6 Bh6 dxc4 Bxc4 Bxc4 Qxc4 Nd7 Rd1 Qc7 Qe2 O-O-O g3 Ne5 Bf4 Rxd1+ Qxd1 Nxf3+ Qxf3 Qd7 Nc3 Rd8 Rd1 Nd5 Ne4 f5 Nf6 Qf7 Bg5 Nxf6 Rxd8+ Kxd8 Qd3+ Kc7 Bf4+ Kb7 Qxf5 Bd4 b3 Qe7 Qd3 Qe1+ Kg2 Qxf2+ Kh3 Nh5 Qxh7+ Ng7 Bh6 Qf1+ Kg4 Qd1+ Kh3 Qh5+ Kg2 Ka6 Qd3+ b5 Bxg7 Bxg7 a4 Qd5+ Qxd5 cxd5 h4 d4 Kf1 bxa4 bxa4 Kb6 g4 Be5 g5 d3 Ke1 Bf4 g6 Bh6 h5 d2+ Ke2 Kc5 g7 Bxg7 Kxd2 Kb4 Ke3 Bh6+ Ke4 Kxa4 Kf5 Bc1 Kg6 Kb4 h6 Bxh6 Kxh6 a5 Kg5 a4 Kf4 a3 Ke5 a2 Kd5 a1=Q Kc6 Qd1 Kc7 Qd5 Kc8 Qd6 Kb7 Kb5 Ka8 Qe7 Kb8 Kc6 Ka8 Kb6 Kb8 Qb7#,"[90003, 90003, 91195, 90547, 91323, 91491, 87859, 92203, 88499, 93331, 88187, 94163, 89387, 95515, 89555, 95563, 90075, 96027, 89435, 97219, 89379, 97515, 90139, 98691, 89691, 99531, 87939, 99923, 87595, 101083, 89075, 100939, 89939, 101891, 90467, 102579, 89755, 103691, 90371, 104699, 91203, 105787, 92411, 106467, 93363, 107627, 93987, 108915, 94083, 107827, 94779, 107555, 90075, 108531, 90427, 109771, 91707, 110723, 92803, 111707, 93371, 111675, 93987, 112019, 91115, 113075, 91827, 113843, 92451, 113963, 92763, 114147, 90971, 114131, 91299, 115355, 92315, 116259, 93147, 116755, 93699, 117715, 94243, 118563, 95083, 118363, 96307, 119867, 97371, 120659, 98539, 121915, 99667, 123227, 100875, 123219, 101643, 124211, 102923, 124539, 103339, 125867, 104459, 127155, 105419, 128339, 105555, 129579, 107059, 130723, 108267, 131667, 108427, 132979, 109723, 134219, 110779, 135499, 111643, 136811, 112515, 138251, 113851, 139667, 113715, 141099, 114931, 142483, 115003, 143811, 116347, 144979, 117475, 146099, 118371, 147035, 119507, 148195, 120667, 148979, 121795, 150115, 122699, 150203, 120225, 150204]","{'initial': 900, 'increment': 15, 'totalTime': 1500}",C40,King's Knight Opening,'chestroyer',1401,'liljesus919',1391
1256,True,standard,blitz,blitz,2019-09-28 13:31:49.772000+00:00,outoftime,white,d4 Nf6 c4 g6 Nc3 d5 Nf3 Nc6 e3 Bg4 h3 Bf5 Be2 Ne4 Nxe4 Bxe4 O-O e6 Bd3 Bxd3 Qxd3 Qf6 Bd2 O-O-O cxd5 exd5 e4 dxe4 Qxe4 Bg7 Bg5 Qe6 Qxe6+ fxe6 Bxd8 Kxd8 Rad1 Re8 Rfe1 Nb4 a3 Nd5 Ng5 Kd7 Re2 Nf4 Re4 Nd5 Rd2 c6 Rc2 Kd6 b4 Re7 a4 e5 dxe5+ Rxe5 Rxe5 Kxe5 Nf7+ Ke6 Nd8+ Kd7 Nxb7,"[30003, 30003, 29899, 29803, 29787, 29659, 29523, 28715, 28323, 27883, 19315, 26115, 18539, 25659, 18123, 25267, 17467, 23227, 14955, 21923, 14955, 21331, 11683, 18691, 10779, 18099, 10003, 17227, 7067, 15491, 6811, 11139, 6499, 10827, 6403, 10611, 6251, 9491, 6091, 7811, 5395, 7611, 4667, 6891, 4043, 5963, 3139, 2851, 2379, 2195, 2075, 1907, 1683, 951, 1475, 545, 1203, 407, 1051, 407, 952, 202, 869, 95, 846, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",D90,Grünfeld Defense: Three Knights Variation,'cachewoo',1085,'chestroyer',1063
1257,True,standard,blitz,blitz,2019-09-27 22:20:28.962000+00:00,resign,white,d4 Nf6 c4 Nc6 Nc3 d5 e3 dxc4 Bxc4 Qxd4 Qxd4 Nxd4 exd4 Bf5 Nge2 O-O-O O-O a6 Bf4 Nh5 Bd2 g6 Rad1 Bg7 Nd5 c5 Nef4 Bxd4 Ba5 Rd7 Nb6+,"[18003, 18003, 18035, 18099, 18035, 17827, 17475, 17427, 17483, 17323, 17219, 17067, 17419, 15971, 17211, 15947, 17307, 14515, 16795, 12419, 14147, 12443, 13843, 12443, 13547, 11155, 13387, 9563, 12515, 6355, 11708, 5931]","{'initial': 180, 'increment': 2, 'totalTime': 260}",A50,Mexican Defense,'chestroyer',1058,'stio_bond',"948,"
1258,True,standard,blitz,blitz,2019-09-27 17:08:44.829000+00:00,mate,white,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O a3 Bxc3 Bxc3 d5 e3 Ne4 Bb4 Re8 f3 c5 fxe4 cxb4 exd5 exd5 cxd5 Rxe3+ Ne2 Qh4+ Kd2 Qxd4+ Nxd4 Re4 Kc2 Bg4 Be2 Bxe2 Nxe2 Rc4+ Kb3 b5 d6 Nd7 Rc1 Rac8 Rxc4 Rxc4 axb4 a5 bxa5 Nc5+ Ka2 Ra4+ Kb1 Rxa5 d7 Ra8 d8=Q+ Rxd8 Qxd8#,"[30003, 30003, 29859, 29883, 29051, 29283, 28323, 28363, 28179, 27547, 28179, 27195, 27387, 26723, 26595, 25619, 26451, 23451, 25875, 23211, 23515, 23211, 20195, 22835, 19851, 22275, 19451, 21843, 19323, 20875, 16475, 19403, 15515, 18851, 15515, 18683, 14979, 18331, 14867, 17835, 14123, 17307, 13915, 17219, 13475, 15347, 13155, 15235, 11755, 14955, 11651, 13163, 11451, 12579, 11083, 12242, 11086]","{'initial': 300, 'increment': 0, 'totalTime': 300}",E20,Nimzo-Indian Defense,'dude2',1156,'chestroyer',1063
1259,True,standard,blitz,blitz,2019-09-27 17:07:31.081000+00:00,timeout,white,d4 e5 dxe5,"[30003, 30003, 29304, 25374]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A40,Englund Gambit,'chestroyer',1060,'pkjangir',"862,"
1260,True,standard,blitz,blitz,2019-09-27 16:58:10.472000+00:00,mate,black,e4 e5 Nf3 Qf6 d3 h6 g3 d6 Bg2 Be7 d4 exd4 Qxd4 Qg6 Nh4 Qg4 Qa4+ Bd7 Qb3 Bxh4 Qxb7 Bc6 Qxc7 Bd8 Qxc6+ Nxc6 e5 Rc8 O-O Nxe5 Bb7 Rxc2 Na3 Rc7 Ba6 Nf3+ Kh1 Qh3 Bb5+ Kf8 Nc4 Qxh2#,"[30003, 30003, 29851, 29835, 28123, 29627, 26763, 29155, 26395, 29003, 25675, 28787, 25291, 27963, 23603, 26163, 20835, 25795, 18571, 23699, 17611, 23091, 16683, 21299, 12443, 20387, 12227, 19531, 11875, 19059, 11467, 18603, 10875, 17915, 9691, 17347, 8451, 16963, 7867, 16235, 6313, 15833]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C40,King's Pawn Game: McConnell Defense,'chestroyer',1067,'hannessig',1068
1261,True,standard,blitz,blitz,2019-09-27 15:03:09.091000+00:00,outoftime,black,e4 c5 Nc3 e6 Nf3 g6 d4 cxd4 Qxd4 Nf6 Bg5 Bg7 Bxf6 Bxf6 e5 Bg7 Nb5 O-O Qc3 d6 Nc7 Bxe5 Nxe5 dxe5 Nxa8 Qd6 Nc7 Rd8 Nb5 Qd5 Nxa7 Bd7 Bc4 Qe4+ Be2 Rc8 Nxc8 Qxg2 O-O-O Qg5+ Rd2 Nc6 Rd1 Nd4 Kb1 Ba4 b3 Bc6 Nd6 f5 Nxb7 Bxb7 Qc7 Be4 Qd8+ Qxd8 f3 Bxc2+ Kb2 Qf6 Bd3 Bxd1 Rxd1 e4 fxe4 Ne2+ Kb1 Nc3+ Kc2 Nxd1,"[30003, 30003, 29763, 29347, 29635, 28755, 29467, 28523, 29307, 27403, 28219, 27091, 27443, 26795, 27227, 26299, 25563, 26043, 25099, 25595, 24707, 20195, 24219, 19931, 24019, 18323, 22515, 17011, 22283, 16291, 21251, 15835, 20507, 15323, 19939, 14595, 19419, 13627, 19123, 13243, 18283, 11771, 17435, 11451, 15419, 8603, 14339, 8355, 8595, 7659, 6907, 6739, 5163, 6355, 4723, 5939, 2899, 4763, 1979, 3419, 1763, 2947, 1467, 2395, 442, 2011, 231, 1691, 123, 1669, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",B23,Sicilian Defense: Closed,'asimsuhail42',1099,'chestroyer',1059
1262,True,standard,blitz,blitz,2019-09-27 14:52:44.512000+00:00,outoftime,black,d4 Nf6 Nf3 g6 Bf4 d5 e3 e6 c3 Ne4 Nbd2 Nc6 Nxe4 dxe4 Ng5 f5 g4 Bh6 h4 Qd5 gxf5 gxf5 f3 exf3 Qxf3 Qxf3 Nxf3 Bxf4 exf4 Bd7 O-O-O Ne7 Rg1 Nd5 Ne5 O-O-O Nxd7 Rxd7 c4 Nxf4 d5 e5 b3 e4 Bg2 Ne2+ Kd2 Nxg1 Rxg1 Rg8 Ke2 Rdg7 Kf2 Kd7 h5 Kd6 h6 Rg6 Kf1 Ke5 Kf2 f4 Kf1 e3 a3 Kd4 a4 f3 Bxf3 Rxg1+ Ke2 R8g2+ Bxg2 Rxg2+ Kf1 Rf2+ Ke1 Kd3 c5 c6 dxc6 bxc6 b4 Rh2 Kf1 Rh1+ Kg2 Re1 Kh2 Re2+,"[30003, 30003, 29891, 29859, 29819, 29251, 29651, 27891, 29515, 27299, 29235, 25915, 29051, 25771, 28659, 24011, 26339, 23491, 25515, 22059, 24435, 21011, 22339, 19579, 21955, 18867, 21755, 18635, 21563, 15283, 21283, 14835, 21027, 14523, 20667, 13947, 20339, 13947, 18563, 13587, 17883, 13035, 17355, 12635, 15291, 12283, 14819, 12067, 14763, 11931, 14107, 11707, 13827, 10867, 13235, 10547, 12915, 10075, 10787, 9755, 10603, 9531, 10267, 9131, 8019, 8795, 4355, 8603, 3275, 8299, 3019, 7955, 2499, 7859, 2443, 7627, 2219, 7139, 1627, 6827, 1203, 6683, 986, 6419, 411, 6363, 202, 6203, 11, 6073, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A48,London System,'rahulvaidhya4',1186,'chestroyer',1049
1263,True,standard,rapid,rapid,2019-09-26 21:14:44.403000+00:00,mate,white,e4 e5 Nf3 Qe7 Bc4 Nf6 O-O Nxe4 d3 Ng5 d4 Nxf3+ Qxf3 c6 Nc3 d5 Bb3 e4 Qd1 Qf6 Be3 g5 f3 Rg8 fxe4 Qg6 e5 Nd7 Nxd5 Kd8 Nf6 Nxf6 Rxf6 Qg7 d5 Be7 dxc6+ Kc7 Ba4 Bxf6 Qd6#,"[60003, 60003, 59803, 58731, 58571, 54763, 57011, 53283, 56027, 50875, 55723, 49851, 54523, 46827, 52379, 46075, 52059, 45123, 49555, 42067, 47411, 40219, 45851, 39283, 45339, 37499, 44739, 35115, 39187, 33763, 38227, 31107, 38227, 28803, 34819, 27459, 34387, 26427, 25811, 25883, 25505]","{'initial': 600, 'increment': 0, 'totalTime': 600}",C40,Gunderam Defense,'chestroyer',1046,'lokeshbharti',"945,"
1264,True,standard,blitz,blitz,2019-09-26 12:03:00.013000+00:00,outoftime,black,Nf3 d5 g3 Nc6 Bg2 e5 d4 e4 Ne5 Nxe5 dxe5 f6 Qd4 Be6 O-O Qe7 Rd1 Rd8 exf6 Nxf6 Bg5 h6 Bxf6 gxf6 Nc3 f5 Qa4+ c6 Qxa7 Rd6 Qa3 Bg7 Qa8+ Kf7 Qa3 h5 h4 Rh6 f4 d4 Nxe4 fxe4 Bxe4 Bg4 Qb3+ Rhe6 Qc4 c5 Bd5 d3 Bxe6+ Bxe6 Qxc5 dxe2 Qxh5+ Kf8 Re1 b5,"[30003, 30003, 29611, 29491, 29099, 29323, 28299, 28771, 28155, 28435, 27955, 25475, 26395, 24771, 24547, 23363, 23819, 22971, 22323, 22747, 21427, 21187, 21051, 21059, 19611, 17555, 19315, 17219, 19171, 16115, 18211, 15739, 16667, 15419, 13731, 14067, 13363, 13155, 12491, 12371, 6035, 11691, 5619, 9947, 3731, 7739, 1795, 6411, 1051, 3627, 650, 3339, 412, 3059, 294, 2691, 55, 2056, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A07,King's Indian Attack,'chestroyer',1059,'remiluc',"876,"
1265,True,standard,blitz,blitz,2019-09-26 11:53:24.967000+00:00,outoftime,black,d4 Nf6 c4 e6 a3 d5 Nc3 g6 Bg5 Be7 Bh6 Ng8 Bf4 Nf6 e3 O-O Nf3 Ne4 Qc2 Nxf2 Qxf2 Bh4 Nxh4 Re8 Nf3 Nc6 Be2 f6 O-O e5 dxe5 fxe5 Bg5 Qd6 Rad1 e4 Rxd5 Qf8 Nd4 Nxd4 Qxf8+ Rxf8 exd4 Be6 Rxf8+ Rxf8 Re5 Bf5 Bh6 Rf6 Nxe4 Bxe4 Rxe4 Kf7,"[30003, 30003, 29779, 29603, 29555, 29075, 29283, 28547, 28651, 28027, 27259, 27307, 26323, 27051, 25147, 26683, 24603, 25659, 22043, 24579, 21795, 24515, 21131, 23267, 20499, 22323, 19483, 21123, 18387, 20883, 17187, 20523, 15235, 18747, 12803, 18411, 12131, 16043, 9219, 15403, 8091, 15403, 7923, 15155, 4891, 14915, 4355, 13211, 3739, 11419, 3131, 10955, 2982, 10663, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A50,Indian Defense: Normal Variation,'felakuti',1160,'chestroyer',1049
